uid,data_type,xy_type,school,student_id,course_name,group,test_type,question_id,slide_id,correctness,student_answer,correct_answer,question_content,course_content
7811499d-7dd8-448d-89f1-952922121a12,test,past,elementary school,u23,10,group 3,post test,1,8,0,B,A,Which of the following options comprises digital images stored in computers? <please select the best answer> A. Pixels B. Frames C. Videos,"Images are stored as pixels. When zooming in a picture real close, we find it is composed of mosaics. These small squares are pixels. We fill each pixel with color and then we get a picture! A picture showing the effect of zooming in a picture will get mosaics or pixels."
9e54f083-1680-4f0f-ba66-fbd8f9103f22,test,future,elementary school,u23,10,group 3,post test,8,17,1,C,C,"The table below is a small region to apply a pooling operation. What is the correct result after an average pooling? The region where average pooling is to be applied: 3,9,6,2. <please select the best answer> A. 4 B. 5 C. 9 D. 6",Pooling layer. Pooling condense the output of small regions of neurons into a single output. This helps simplify the following layers and reduces the number of parameters that the model needs to learn. Max pooling: take the largest number (maximum) in the region. Average pooling: take the average of the numbers in the region. A picture showing max pooling and average pooling.
23b905c8-2d6b-46d3-8b38-b56df22bcd37,test,future,elementary school,u23,10,group 3,post test,9,15,1,2,2,"Recall the operations in a convolution layer. When given an image and a kernel as follows, which of the following is the correct answer for the missing value in the output from the layer? The image: [[1,1,1,1],[0,0,1,0],[0,1,0,0],[1,0,0,0]]. The kernel: [[0,1],[1,0]].The output. '_' is the missing value: [[1,1,2],[0,_,0],[2,0,0]] <please input your answer>","Convolution layer in animation and why we convolutes?Dr. Hubel and Dr. Wiesel found that some neurons fired very rapidly by watching the lines at specific angles, while other neurons responded best to the lines at different angles. The kernels (smaller matrix) are similar to the neurons: some produce larger output when given certain features like horizontal edges, while some respond to vertical edges. An animation of convolution computation."
4bccb3f0-b0a6-4641-9b7c-cdbe7857b5e6,test,past,elementary school,u23,10,group 3,post test,2,9,1,D,D,"What are the three primary colors that computers use to represent other colors introduced in the lecture? <please select the best answer> A. Red, orange and yellow B. Red, green and purple C. Blue, orange and purple D. Red, green and blue","What exactly is stored in computer? Red, green and blue are three primary colors. When blend together, they can generate a full range of colors. The computer actually stores the colors of each pixel, and in our case, the value of red, green and blue. A picture showing RGB are the primary colors. A picture of a traffic sign and its corresponding pixel values representation."
13808887-2034-421a-9832-ade685111d20,test,future,elementary school,u23,10,group 3,post test,6,16,1,C,C,"The output from a convolution layer is shown below. How many values will be changed after a ReLU layer is applied? The output from a convolution layer: 1, 7, 3, -2, -4, 5, 4, 1, 2. <please select the best answer> A. 0 B. 1 C. 2 D. 3","ReLU, a math transformation. Rectified Linear Unit. output = input if input > 0, 0 otherwise. output = max(input, 0). Mimics the way how biological neurons are triggered! A picture of different numbers and their output after ReLU."
ff2f3350-46f1-497e-bac6-955719e6daf4,test,past,elementary school,u23,10,group 3,post test,5,14,1,B,B,What does the convolution layer do? <please select the best answer> A. It condenses the output of small regions into a single output B. It slides through the images and sums up the products of numbers C. It mimics the way neurons are only triggered by strong stimuli D. It tells what is in an image based on the information from hidden layers,"Convolution layer. The convolution layer is the core building block of the CNN. This layer performs a dot product (one-to-one) between two matrices (ordered numbers). One is the image, and the other is called kernel, mimicing the way human visual system works. A picture showing the computation process of convolution."
33b51e9b-6d4c-469c-8f1a-93bb44681f95,test,future,elementary school,u23,10,group 3,post test,10,19,1,B,B,"If the correct category of an image is “train”, which of the following will be considered as correct under the definition of top-3 error? (From the left to the right, the probability of the answer decreases.) <please select the best answer> A. [“plane”, “motorcycle”, “bird”, “snake”, “train”] B. [“plane”, “motorcycle”, “train”, “bird”, “snake”] C. [“motorcycle”, “plane”, “snake”, “train”, “bird”] D. [“motorcycle”, “plane”, “car”, “bird”, “snake”]","AlexNet: A CNN model follows previous pattern. AlexNet won the 2012 ImageNet competition, where computers should tell what is in the picture, with a top-5 error rate of 15.3%, compared to the second place top-5 error rate of 26.2%. top-5 error: predicting 5 categories and if all are wrong, it counts as an error. A picture of AlexNet architecture. A bar graph of classification error rate vs different method groups"
755b6cd5-fb7e-4da5-ad86-e5035e23a0f4,test,future,elementary school,u23,10,group 3,post test,7,17,1,B,B,"The table below is a small region to apply a pooling operation. What is the correct result after max pooling? The region where max pooling is to be applied: 3,9,6,2. <please select the best answer> A. 4 B. 9 C. 10 D. 6",Pooling layer. Pooling condense the output of small regions of neurons into a single output. This helps simplify the following layers and reduces the number of parameters that the model needs to learn. Max pooling: take the largest number (maximum) in the region. Average pooling: take the average of the numbers in the region. A picture showing max pooling and average pooling.
92cf9eca-2dc2-42e1-ab94-968ed76e96f1,test,past,elementary school,u24,10,group 3,post test,3,12,1,C,C,The CNN is a method can be classified as: <please select the best answer> A. Reinforcement learning B. Unsupervised learning C. Supervised learning D. Federated learning,"Neural networks (CNN) learn from labelled images. The CIFAR-10 and CIFAR-100 are labeled subsets of the 80 million tiny images dataset. They were collected by Alex Krizhevsky, Vinod Nair, and Geoffrey Hinton. A picture showing labelled images as inputs to a CNN to let the CNN learn what are planes and what are automobiles."
9b0a037c-e377-48d2-8e5e-da874585292a,test,past,elementary school,u24,10,group 3,post test,4,12,1,D,D,"To train a CNN that tells what is in a picture, what kind of pictures are needed? <please select the best answer> A. Pictures collected from the Internet without further information B. Pictures collected from the Internet with the data captured C. Images collected from the Internet with the geographic information D. Images collected from the Internet with category information","Neural networks (CNN) learn from labelled images. The CIFAR-10 and CIFAR-100 are labeled subsets of the 80 million tiny images dataset. They were collected by Alex Krizhevsky, Vinod Nair, and Geoffrey Hinton. A picture showing labelled images as inputs to a CNN to let the CNN learn what are planes and what are automobiles."
1eb2008b-cef1-45bb-a1c6-28ef1dd461ce,test,past,elementary school,u24,10,group 3,post test,1,8,1,A,A,Which of the following options comprises digital images stored in computers? <please select the best answer> A. Pixels B. Frames C. Videos,"Images are stored as pixels. When zooming in a picture real close, we find it is composed of mosaics. These small squares are pixels. We fill each pixel with color and then we get a picture! A picture showing the effect of zooming in a picture will get mosaics or pixels."
ba55d86b-1f15-426f-9351-ed7144db5016,test,future,elementary school,u24,10,group 3,post test,8,17,1,C,C,"The table below is a small region to apply a pooling operation. What is the correct result after an average pooling? The region where average pooling is to be applied: 3,9,6,2. <please select the best answer> A. 4 B. 5 C. 9 D. 6",Pooling layer. Pooling condense the output of small regions of neurons into a single output. This helps simplify the following layers and reduces the number of parameters that the model needs to learn. Max pooling: take the largest number (maximum) in the region. Average pooling: take the average of the numbers in the region. A picture showing max pooling and average pooling.
15a612e1-7e54-4b9e-b76e-22339754c300,test,future,elementary school,u24,10,group 3,post test,9,15,1,2,2,"Recall the operations in a convolution layer. When given an image and a kernel as follows, which of the following is the correct answer for the missing value in the output from the layer? The image: [[1,1,1,1],[0,0,1,0],[0,1,0,0],[1,0,0,0]]. The kernel: [[0,1],[1,0]].The output. '_' is the missing value: [[1,1,2],[0,_,0],[2,0,0]] <please input your answer>","Convolution layer in animation and why we convolutes?Dr. Hubel and Dr. Wiesel found that some neurons fired very rapidly by watching the lines at specific angles, while other neurons responded best to the lines at different angles. The kernels (smaller matrix) are similar to the neurons: some produce larger output when given certain features like horizontal edges, while some respond to vertical edges. An animation of convolution computation."
59ef9c26-a615-4108-8b05-f50ccba1b812,test,past,elementary school,u24,10,group 3,post test,2,9,1,D,D,"What are the three primary colors that computers use to represent other colors introduced in the lecture? <please select the best answer> A. Red, orange and yellow B. Red, green and purple C. Blue, orange and purple D. Red, green and blue","What exactly is stored in computer? Red, green and blue are three primary colors. When blend together, they can generate a full range of colors. The computer actually stores the colors of each pixel, and in our case, the value of red, green and blue. A picture showing RGB are the primary colors. A picture of a traffic sign and its corresponding pixel values representation."
66ed3919-6daf-4705-bede-813e923e6351,test,future,elementary school,u24,10,group 3,post test,6,16,1,C,C,"The output from a convolution layer is shown below. How many values will be changed after a ReLU layer is applied? The output from a convolution layer: 1, 7, 3, -2, -4, 5, 4, 1, 2. <please select the best answer> A. 0 B. 1 C. 2 D. 3","ReLU, a math transformation. Rectified Linear Unit. output = input if input > 0, 0 otherwise. output = max(input, 0). Mimics the way how biological neurons are triggered! A picture of different numbers and their output after ReLU."
9cad201f-05c7-49a8-bc82-d7cc4fcaf132,test,past,elementary school,u24,10,group 3,post test,5,14,1,B,B,What does the convolution layer do? <please select the best answer> A. It condenses the output of small regions into a single output B. It slides through the images and sums up the products of numbers C. It mimics the way neurons are only triggered by strong stimuli D. It tells what is in an image based on the information from hidden layers,"Convolution layer. The convolution layer is the core building block of the CNN. This layer performs a dot product (one-to-one) between two matrices (ordered numbers). One is the image, and the other is called kernel, mimicing the way human visual system works. A picture showing the computation process of convolution."
ef397856-d817-49b6-861d-cee6ffd005ad,test,future,elementary school,u24,10,group 3,post test,10,19,1,B,B,"If the correct category of an image is “train”, which of the following will be considered as correct under the definition of top-3 error? (From the left to the right, the probability of the answer decreases.) <please select the best answer> A. [“plane”, “motorcycle”, “bird”, “snake”, “train”] B. [“plane”, “motorcycle”, “train”, “bird”, “snake”] C. [“motorcycle”, “plane”, “snake”, “train”, “bird”] D. [“motorcycle”, “plane”, “car”, “bird”, “snake”]","AlexNet: A CNN model follows previous pattern. AlexNet won the 2012 ImageNet competition, where computers should tell what is in the picture, with a top-5 error rate of 15.3%, compared to the second place top-5 error rate of 26.2%. top-5 error: predicting 5 categories and if all are wrong, it counts as an error. A picture of AlexNet architecture. A bar graph of classification error rate vs different method groups"
00dcb729-2f9e-4962-825c-ce21e02b93be,test,future,elementary school,u24,10,group 3,post test,7,17,1,B,B,"The table below is a small region to apply a pooling operation. What is the correct result after max pooling? The region where max pooling is to be applied: 3,9,6,2. <please select the best answer> A. 4 B. 9 C. 10 D. 6",Pooling layer. Pooling condense the output of small regions of neurons into a single output. This helps simplify the following layers and reduces the number of parameters that the model needs to learn. Max pooling: take the largest number (maximum) in the region. Average pooling: take the average of the numbers in the region. A picture showing max pooling and average pooling.
0d78e3d2-f54a-485d-9b9a-a2bf53944e56,train,past,elementary school,u16,5,group 1,post test,3,10,1,Stephen Grossberg,B,Which person created Adaptive Resonance Theory 1 (ART1)? <please select the best answer> A. David Hubel B. Stephen Grossberg C. Teuvo Kohonen,"Self-Organizing Feature Map (SOFM). SOFM: an unsupervised learning ANN model. Invented by Teuvo Kohonen, a Finnish researcher in engineering. A tool for mapping complex information on a sheet. It contains a picture of Teuvo."
9939fc79-69fa-483d-8bd6-999276c29fa6,train,past,elementary school,u16,5,group 1,post test,4,4,1,False,False,"True or false: 'In the application of unsupervised learning, unsupervised learning can determine what is illegal.' <please select the best answer> True or False",Other Application Scenarios. Unusual bank users found. Some people use bank accounts to commit illegal acts. It is difficult to find out these bank users through human analysis. Unsupervised learning helps us to quickly classify behaviors. We can quickly exclude normal users and conduct in-depth analysis of abnormal behaviors in a more targeted manner.
9b4e7e79-2d1e-4226-9967-d1fada31c47d,train,past,elementary school,u16,5,group 1,post test,1,3,1,Desired output,C,What is the data given during supervised learning but not in unsupervised learning? <please select the best answer> A. Input B. Connection weight C. Desirable output,Unsupervised learning. Supervised Learning: Requires a teacher to tell the ANN the correct answer. Unsupervised Learning: Learns by examples without the correct answer. E.g. ANNs are given images of apple and images of orange without being told what the fruit is. ANN learns to group them into apples and oranges. It contains a picture of an example of unsupervised learning.
c816b2c6-a47e-4c2d-9aab-8b2dbfb87e13,train,future,elementary school,u16,5,group 1,post test,8,11,0,no clue,Similar inputs are placed in nearby locations.,How can an SOFM place similar inputs? <please input your answer>,"Self-Organizing Feature Map (SOFM). SOFM learns to create a neural map: Similar inputs are placed in nearby locations. Inputs presented more frequently occupy more areas. The more a specific type of input is seen, the more minute differences among the inputs belonging to that type are represented in the map. It contains a picture of SOFM."
428b7675-756e-4b01-aa54-93ee6fdc816f,train,future,elementary school,u16,5,group 1,post test,9,11,0,bias,The corresponding area becomes larger.,"In an SOFM, what happens to the map if one kind of input is given more frequently than others? <please input your answer>","Self-Organizing Feature Map (SOFM). SOFM learns to create a neural map: Similar inputs are placed in nearby locations. Inputs presented more frequently occupy more areas. The more a specific type of input is seen, the more minute differences among the inputs belonging to that type are represented in the map. It contains a picture of SOFM."
c2f85c79-8dc0-4c14-b2f9-c67a2b78df05,train,past,elementary school,u16,5,group 1,post test,2,7,1,Colors,A,"If the unsupervised ANNs that are given images of apples and images of oranges learn to group them into apples and oranges, which feature is useful? <please select the best answer> A. Colors B. Round C. Shiny","Features. Why this grouping is feasible? ---apples (oranges) are similar to each other. Features: Characteristics of the objects selected to make all the inputs widely different from each other. ANN has to pay attention to useful features! Useful (important): colors, textures. Unreliable: round, shiny."
ed247db6-380e-4c42-9cd4-e52f823d164f,train,future,elementary school,u16,5,group 1,post test,6,15,1,Shrink,A,"In the process of SOFM learning, how will the radius change? <please select the best answer> A. Shrink B. Expand","How an SOFM Learns. SOFM learns by being exposed to input samples. Similar inputs activate nearby neurons, the neighborhood shrinks as the network learns more samples. The inputs should be the same size. It contains a picture of SOFM."
6402e676-2634-43ef-b884-c21a6a1b6985,train,past,elementary school,u16,5,group 1,post test,5,8,1,Color;Shape,AB,"In the process of using unsupervised learning to classify pictures of bananas and pictures of apples, which of the following features do you think is/are useful? Multiple answers can be chosen. <please select the answer> A. Color B. Shape C. Ear",Features. What should good features look like? The samples have to be quite different in this feature. E.g. color (useful) round (unreliable). The feature that is highly correlated with the target sample. E.g. color (useful) ear shape (unreliable).
d647ee89-6cb1-45e8-aee4-084dfa48674e,train,future,elementary school,u16,5,group 1,post test,10,12,0,crystal,"Primary sensory area, or primary visual cortex",Please give an example of a self-organized structure. <please input your answer>,Example of Self-Organized Structure. Primary sensory area: Two-dimensional map of the body preserves the topology of the body similar to the map of an SOFM. The relative area size of each part of the body is determined by how much that part is used.
61653758-9a11-431d-8ce3-4699e2dc0eb2,train,future,elementary school,u16,5,group 1,post test,7,16,0,no,The initial neighbor size will cover the entire plane.,"In the first step of the SOFM learning, why can we set the weight to be random without affecting the result? <please input your answer>","How an SOFM Learns. Step 1: Initially set map to a random map. Step 2: Provide an input to the SOFM. In our case, a picture of orange/apple. All neurons will respond to the new input. It contains a picture of SOFM."
1643a2f6-66ec-451f-af66-bb9e165bb62d,train,past,elementary school,u8,5,group 2,post test,3,10,0,Teuvo Kohonen,B,Which person created Adaptive Resonance Theory 1 (ART1)? <please select the best answer> A. David Hubel B. Stephen Grossberg C. Teuvo Kohonen,"Self-Organizing Feature Map (SOFM). SOFM: an unsupervised learning ANN model. Invented by Teuvo Kohonen, a Finnish researcher in engineering. A tool for mapping complex information on a sheet. It contains a picture of Teuvo."
e18852d6-e8ef-41e3-9d15-042058b047d2,train,past,elementary school,u8,5,group 2,post test,4,4,1,False,False,"True or false: 'In the application of unsupervised learning, unsupervised learning can determine what is illegal.' <please select the best answer> True or False",Other Application Scenarios. Unusual bank users found. Some people use bank accounts to commit illegal acts. It is difficult to find out these bank users through human analysis. Unsupervised learning helps us to quickly classify behaviors. We can quickly exclude normal users and conduct in-depth analysis of abnormal behaviors in a more targeted manner.
9f7e9825-a94c-4300-bf7d-a6b477b2f108,train,past,elementary school,u8,5,group 2,post test,1,3,1,Desired output,C,What is the data given during supervised learning but not in unsupervised learning? <please select the best answer> A. Input B. Connection weight C. Desirable output,Unsupervised learning. Supervised Learning: Requires a teacher to tell the ANN the correct answer. Unsupervised Learning: Learns by examples without the correct answer. E.g. ANNs are given images of apple and images of orange without being told what the fruit is. ANN learns to group them into apples and oranges. It contains a picture of an example of unsupervised learning.
6ce3b2c6-be59-4dd8-80a7-55c389e09f7a,train,future,elementary school,u8,5,group 2,post test,8,11,0,the map can grow that area ,Similar inputs are placed in nearby locations.,How can an SOFM place similar inputs? <please input your answer>,"Self-Organizing Feature Map (SOFM). SOFM learns to create a neural map: Similar inputs are placed in nearby locations. Inputs presented more frequently occupy more areas. The more a specific type of input is seen, the more minute differences among the inputs belonging to that type are represented in the map. It contains a picture of SOFM."
380d6cae-9294-46fc-a3af-855bbe998c5a,train,future,elementary school,u8,5,group 2,post test,9,11,0,the area grows,The corresponding area becomes larger.,"In an SOFM, what happens to the map if one kind of input is given more frequently than others? <please input your answer>","Self-Organizing Feature Map (SOFM). SOFM learns to create a neural map: Similar inputs are placed in nearby locations. Inputs presented more frequently occupy more areas. The more a specific type of input is seen, the more minute differences among the inputs belonging to that type are represented in the map. It contains a picture of SOFM."
ccc1df4f-1c56-483d-980c-2d7683c1fdfe,train,past,elementary school,u8,5,group 2,post test,2,7,1,Colors,A,"If the unsupervised ANNs that are given images of apples and images of oranges learn to group them into apples and oranges, which feature is useful? <please select the best answer> A. Colors B. Round C. Shiny","Features. Why this grouping is feasible? ---apples (oranges) are similar to each other. Features: Characteristics of the objects selected to make all the inputs widely different from each other. ANN has to pay attention to useful features! Useful (important): colors, textures. Unreliable: round, shiny."
5257b551-fcbe-4aea-9431-8dfa5474937a,train,future,elementary school,u8,5,group 2,post test,6,15,1,Shrink,A,"In the process of SOFM learning, how will the radius change? <please select the best answer> A. Shrink B. Expand","How an SOFM Learns. SOFM learns by being exposed to input samples. Similar inputs activate nearby neurons, the neighborhood shrinks as the network learns more samples. The inputs should be the same size. It contains a picture of SOFM."
c80e054c-973b-4097-81f6-30c791196195,train,past,elementary school,u8,5,group 2,post test,5,8,1,Color;Shape,AB,"In the process of using unsupervised learning to classify pictures of bananas and pictures of apples, which of the following features do you think is/are useful? Multiple answers can be chosen. <please select the answer> A. Color B. Shape C. Ear",Features. What should good features look like? The samples have to be quite different in this feature. E.g. color (useful) round (unreliable). The feature that is highly correlated with the target sample. E.g. color (useful) ear shape (unreliable).
f75afc17-39ef-4c34-80d5-d97302bc29ff,train,future,elementary school,u8,5,group 2,post test,10,12,0,the brain,"Primary sensory area, or primary visual cortex",Please give an example of a self-organized structure. <please input your answer>,Example of Self-Organized Structure. Primary sensory area: Two-dimensional map of the body preserves the topology of the body similar to the map of an SOFM. The relative area size of each part of the body is determined by how much that part is used.
f48fa8b3-fdab-415e-b85e-20a45e717914,train,future,elementary school,u8,5,group 2,post test,7,16,0, so it can learn the results and adjust,The initial neighbor size will cover the entire plane.,"In the first step of the SOFM learning, why can we set the weight to be random without affecting the result? <please input your answer>","How an SOFM Learns. Step 1: Initially set map to a random map. Step 2: Provide an input to the SOFM. In our case, a picture of orange/apple. All neurons will respond to the new input. It contains a picture of SOFM."
d60a204c-c37d-40b8-95df-91e240eec505,train,past,elementary school,u17,5,group 3,post test,4,4,1,False,False,"True or false: 'In the application of unsupervised learning, unsupervised learning can determine what is illegal.' <please select the best answer> True or False",Other Application Scenarios. Unusual bank users found. Some people use bank accounts to commit illegal acts. It is difficult to find out these bank users through human analysis. Unsupervised learning helps us to quickly classify behaviors. We can quickly exclude normal users and conduct in-depth analysis of abnormal behaviors in a more targeted manner.
21be86f6-beee-4d41-a94a-e4307e2acb76,train,past,elementary school,u17,5,group 3,post test,1,3,1,Desired output,C,What is the data given during supervised learning but not in unsupervised learning? <please select the best answer> A. Input B. Connection weight C. Desirable output,Unsupervised learning. Supervised Learning: Requires a teacher to tell the ANN the correct answer. Unsupervised Learning: Learns by examples without the correct answer. E.g. ANNs are given images of apple and images of orange without being told what the fruit is. ANN learns to group them into apples and oranges. It contains a picture of an example of unsupervised learning.
cfa606aa-f67a-447a-9a69-26ecb3025a65,train,future,elementary school,u17,5,group 3,post test,8,11,0, Images of similar objects are placed together,Similar inputs are placed in nearby locations.,How can an SOFM place similar inputs? <please input your answer>,"Self-Organizing Feature Map (SOFM). SOFM learns to create a neural map: Similar inputs are placed in nearby locations. Inputs presented more frequently occupy more areas. The more a specific type of input is seen, the more minute differences among the inputs belonging to that type are represented in the map. It contains a picture of SOFM."
e11417bd-7e0f-4439-850e-029b1f056ccf,train,future,elementary school,u17,5,group 3,post test,9,11,0,There would be a larger amount of one object on the map then the other,The corresponding area becomes larger.,"In an SOFM, what happens to the map if one kind of input is given more frequently than others? <please input your answer>","Self-Organizing Feature Map (SOFM). SOFM learns to create a neural map: Similar inputs are placed in nearby locations. Inputs presented more frequently occupy more areas. The more a specific type of input is seen, the more minute differences among the inputs belonging to that type are represented in the map. It contains a picture of SOFM."
270cd3a6-7e9c-49d9-bf88-8537899bb7b7,train,past,elementary school,u17,5,group 3,post test,2,7,1,Colors,A,"If the unsupervised ANNs that are given images of apples and images of oranges learn to group them into apples and oranges, which feature is useful? <please select the best answer> A. Colors B. Round C. Shiny","Features. Why this grouping is feasible? ---apples (oranges) are similar to each other. Features: Characteristics of the objects selected to make all the inputs widely different from each other. ANN has to pay attention to useful features! Useful (important): colors, textures. Unreliable: round, shiny."
990a62e5-8685-4412-b273-249df11e4a11,train,future,elementary school,u17,5,group 3,post test,6,15,1,Shrink,A,"In the process of SOFM learning, how will the radius change? <please select the best answer> A. Shrink B. Expand","How an SOFM Learns. SOFM learns by being exposed to input samples. Similar inputs activate nearby neurons, the neighborhood shrinks as the network learns more samples. The inputs should be the same size. It contains a picture of SOFM."
0339b8bb-d2d4-46e2-8af7-201f1c13d964,train,past,elementary school,u17,5,group 3,post test,5,8,1,Color;Shape,AB,"In the process of using unsupervised learning to classify pictures of bananas and pictures of apples, which of the following features do you think is/are useful? Multiple answers can be chosen. <please select the answer> A. Color B. Shape C. Ear",Features. What should good features look like? The samples have to be quite different in this feature. E.g. color (useful) round (unreliable). The feature that is highly correlated with the target sample. E.g. color (useful) ear shape (unreliable).
16be76ad-1c22-4dda-83e3-85b1af955a51,train,future,elementary school,u17,5,group 3,post test,10,12,0,neural circuits,"Primary sensory area, or primary visual cortex",Please give an example of a self-organized structure. <please input your answer>,Example of Self-Organized Structure. Primary sensory area: Two-dimensional map of the body preserves the topology of the body similar to the map of an SOFM. The relative area size of each part of the body is determined by how much that part is used.
85f4d11a-a5f1-4eab-94d3-e152cc887083,train,future,elementary school,u17,5,group 3,post test,7,16,0,Because the weight doesn't change the output,The initial neighbor size will cover the entire plane.,"In the first step of the SOFM learning, why can we set the weight to be random without affecting the result? <please input your answer>","How an SOFM Learns. Step 1: Initially set map to a random map. Step 2: Provide an input to the SOFM. In our case, a picture of orange/apple. All neurons will respond to the new input. It contains a picture of SOFM."
26cfb127-bf10-49f9-9e9d-89a3e716c5eb,test,past,elementary school,u11,5,group 3,post test,4,4,0,True,False,"True or false: 'In the application of unsupervised learning, unsupervised learning can determine what is illegal.' <please select the best answer> True or False",Other Application Scenarios. Unusual bank users found. Some people use bank accounts to commit illegal acts. It is difficult to find out these bank users through human analysis. Unsupervised learning helps us to quickly classify behaviors. We can quickly exclude normal users and conduct in-depth analysis of abnormal behaviors in a more targeted manner.
02875264-a4a8-4194-8f59-0ecc3dfa012d,test,past,elementary school,u11,5,group 3,post test,1,3,0,Connection weight,C,What is the data given during supervised learning but not in unsupervised learning? <please select the best answer> A. Input B. Connection weight C. Desirable output,Unsupervised learning. Supervised Learning: Requires a teacher to tell the ANN the correct answer. Unsupervised Learning: Learns by examples without the correct answer. E.g. ANNs are given images of apple and images of orange without being told what the fruit is. ANN learns to group them into apples and oranges. It contains a picture of an example of unsupervised learning.
1dcbef26-c785-43ce-9ef5-8d8c4bf4fd47,test,future,elementary school,u11,5,group 3,post test,8,11,0, ,Similar inputs are placed in nearby locations.,How can an SOFM place similar inputs? <please input your answer>,"Self-Organizing Feature Map (SOFM). SOFM learns to create a neural map: Similar inputs are placed in nearby locations. Inputs presented more frequently occupy more areas. The more a specific type of input is seen, the more minute differences among the inputs belonging to that type are represented in the map. It contains a picture of SOFM."
272e855c-f519-4a26-abf0-4de8061a8227,test,future,elementary school,u11,5,group 3,post test,9,11,0, ,The corresponding area becomes larger.,"In an SOFM, what happens to the map if one kind of input is given more frequently than others? <please input your answer>","Self-Organizing Feature Map (SOFM). SOFM learns to create a neural map: Similar inputs are placed in nearby locations. Inputs presented more frequently occupy more areas. The more a specific type of input is seen, the more minute differences among the inputs belonging to that type are represented in the map. It contains a picture of SOFM."
34009841-8384-4e66-8a29-0ad8ce7a847b,test,past,elementary school,u11,5,group 3,post test,2,7,1,Colors,A,"If the unsupervised ANNs that are given images of apples and images of oranges learn to group them into apples and oranges, which feature is useful? <please select the best answer> A. Colors B. Round C. Shiny","Features. Why this grouping is feasible? ---apples (oranges) are similar to each other. Features: Characteristics of the objects selected to make all the inputs widely different from each other. ANN has to pay attention to useful features! Useful (important): colors, textures. Unreliable: round, shiny."
16b4b8fd-0d58-489c-adaa-ce2d851f9651,test,future,elementary school,u11,5,group 3,post test,6,15,1,Shrink,A,"In the process of SOFM learning, how will the radius change? <please select the best answer> A. Shrink B. Expand","How an SOFM Learns. SOFM learns by being exposed to input samples. Similar inputs activate nearby neurons, the neighborhood shrinks as the network learns more samples. The inputs should be the same size. It contains a picture of SOFM."
fd9e4f26-8c1d-42cf-97ec-81a46a0b6b4c,test,past,elementary school,u11,5,group 3,post test,5,8,1,Color;Shape,AB,"In the process of using unsupervised learning to classify pictures of bananas and pictures of apples, which of the following features do you think is/are useful? Multiple answers can be chosen. <please select the answer> A. Color B. Shape C. Ear",Features. What should good features look like? The samples have to be quite different in this feature. E.g. color (useful) round (unreliable). The feature that is highly correlated with the target sample. E.g. color (useful) ear shape (unreliable).
1a8eeb3d-c93f-4eb2-8760-923194af66ad,test,future,elementary school,u11,5,group 3,post test,10,12,0, ,"Primary sensory area, or primary visual cortex",Please give an example of a self-organized structure. <please input your answer>,Example of Self-Organized Structure. Primary sensory area: Two-dimensional map of the body preserves the topology of the body similar to the map of an SOFM. The relative area size of each part of the body is determined by how much that part is used.
430de950-bf7a-4260-bd4c-5cb6649d9988,test,future,elementary school,u11,5,group 3,post test,7,16,0, ,The initial neighbor size will cover the entire plane.,"In the first step of the SOFM learning, why can we set the weight to be random without affecting the result? <please input your answer>","How an SOFM Learns. Step 1: Initially set map to a random map. Step 2: Provide an input to the SOFM. In our case, a picture of orange/apple. All neurons will respond to the new input. It contains a picture of SOFM."
28a4cb4a-b474-4038-ae7e-024b5dadb923,train,past,elementary school,u12,5,group 3,post test,4,4,0,True,False,"True or false: 'In the application of unsupervised learning, unsupervised learning can determine what is illegal.' <please select the best answer> True or False",Other Application Scenarios. Unusual bank users found. Some people use bank accounts to commit illegal acts. It is difficult to find out these bank users through human analysis. Unsupervised learning helps us to quickly classify behaviors. We can quickly exclude normal users and conduct in-depth analysis of abnormal behaviors in a more targeted manner.
6cb52199-76fd-4f09-85ec-f4747872a145,train,past,elementary school,u12,5,group 3,post test,1,3,0,Connection weight,C,What is the data given during supervised learning but not in unsupervised learning? <please select the best answer> A. Input B. Connection weight C. Desirable output,Unsupervised learning. Supervised Learning: Requires a teacher to tell the ANN the correct answer. Unsupervised Learning: Learns by examples without the correct answer. E.g. ANNs are given images of apple and images of orange without being told what the fruit is. ANN learns to group them into apples and oranges. It contains a picture of an example of unsupervised learning.
bbb1222f-c155-494a-9e36-0b23970adbf5,train,future,elementary school,u12,5,group 3,post test,8,11,0, ,Similar inputs are placed in nearby locations.,How can an SOFM place similar inputs? <please input your answer>,"Self-Organizing Feature Map (SOFM). SOFM learns to create a neural map: Similar inputs are placed in nearby locations. Inputs presented more frequently occupy more areas. The more a specific type of input is seen, the more minute differences among the inputs belonging to that type are represented in the map. It contains a picture of SOFM."
3a0f9b6b-a613-427e-bca3-0943572961b3,train,future,elementary school,u12,5,group 3,post test,9,11,0, ,The corresponding area becomes larger.,"In an SOFM, what happens to the map if one kind of input is given more frequently than others? <please input your answer>","Self-Organizing Feature Map (SOFM). SOFM learns to create a neural map: Similar inputs are placed in nearby locations. Inputs presented more frequently occupy more areas. The more a specific type of input is seen, the more minute differences among the inputs belonging to that type are represented in the map. It contains a picture of SOFM."
