uid	data_type	xy_type	school	student_id	course_name	group	test_type	question_id	slide_id	correctness	student_answer	correct_answer	question_content	course_content
15dbb236-4705-4fe3-a60e-a1e7d3ea01a0	train	future	elementary school	u33	2	group 1	pre test	9	6	0	1	0, 1	For an AND logic gate, if the inputs are '0' and '1', then the output is? For an OR logic gate, if the inputs are '0' and '1', then the output is? <please input your answer>	Logic gates. Logic gates are physical electronic devices every kind of logic gate has the corresponding input and output rules. AND. OR. NOT. It contains three pictures of logic gates.
4067f9e5-9cf0-4690-b192-93c351c984fd	train	past	elementary school	u33	2	group 1	pre test	2	8	0	True	F	Frank Rosenblatt came up with the first learning theory. <please select the best answer> True or False	Ability to learn. Intelligent machines must be able to learn just like the human brain. Donald Hebb the first learning theory The Organization of Behavior (1949). When two neurons get excited together the connection weights increase. Frank Rosenblatt the first ANN model with learning capability named perceptron. It was designed and realized as an image recognition machine.
2239c885-0375-4786-9dd7-0c7139e40fd6	train	future	elementary school	u33	2	group 1	pre test	6	7	1	True	T	McCulloch and Pitts found neurons to be like the basic building block that can be used to build any complex logical circuits. <please select the best answer> True or False	neuron could act as a logic gate. McCulloch and Pitts thought each neuron could act as a logic gate and that it could be combined to form a complex computing system. McCulloch and Pitts. A neuron can receive inputs from other neurons, weighs and sums them up, and decides whether or not to produce an output. It contains three pictures of McCulloch and neurons.
9b3f4137-f09a-41d4-9682-8823f20f7b67	train	past	elementary school	u33	2	group 1	pre test	5	18	0	False	T	ANNs of the current state don't have a good generalization. <please select the best answer> True or False	Current state of ANNs. Generalizability. ANNs don’t generalize when they encounter inputs different from those they are trained on. Generalizability: When the AI encounters a new batch of pictures of dogs its performance will be different. It contains a picture of a dog and the neural network.
4bfa987d-c9fe-4542-979c-62e8f79b4615	train	future	elementary school	u33	2	group 1	pre test	7	12	0	False	T	The backpropagation algorithm contributed to the end of the first neural network winter. <please select the best answer> True or False	The second neural networks boom. Several people found ways to train multiple layer neural networks through a technique called backpropagation. ANNs with multiple layers could be trained to yield outputs closer to the desired output values. Backpropagation provides an effective way to change hidden connections to reduce output errors. It contains a picture of the backpropagation.
dbb583c1-53f9-43f4-931e-08b5a825c803	train	past	elementary school	u9	2	group 2	pre test	3	10	1	False	F	The first neural networks winter is because of that training ANNs takes a lot of computation and computing power was limited in that era. <please select the best answer> True or False	The first neural networks winter. Rosenblatt could not come up with an effective algorithm for adjusting the weights in the hidden layer neurons. It was easy to adjust the weights to the output there were no effective ways to adjust the weights in hidden layers. It contains a picture of the neural network.
ae27cd7b-e9c3-4256-8a29-9dd95adf7482	train	past	elementary school	u9	2	group 2	pre test	4	17	1	False	F	For the current state of ANNs, it is easy to interpret what ANNs are doing. <please select the best answer> True or False	Current state of ANNs. Interpretability. It’s difficult to interpret what ANNs are doing raises safety concerns. Interpretability: AI can recognize pictures of dogs but we don’t know how it operates. It contains a picture of a dog and the neural network.
2f7f008a-4576-4046-abea-a7a2165962f6	train	past	elementary school	u9	2	group 2	pre test	1	4	0	False	T	The reticular theory was advocated by physician Camillo Golgi, who invented a groundbreaking method for observing the nervous system. <please select the best answer> True or False	Knows the neural network of brain. The reticular theory: the nervous system was a continuous network. The nervous system transmits signals between different parts of the body. Camillo Golgi invented a groundbreaking method for observing the nervous system. Camillo Golgi (1843-1926). It contains two pictures of Camillo and neurons.
15717545-6ff1-48d4-a768-697d3f6d7dd7	train	future	elementary school	u9	2	group 2	pre test	8	8	0	the output	C	When two neurons get excited together, which one between them is increased? <please select the best answer> A. the input B. the output C. the connection weight	Ability to learn. Intelligent machines must be able to learn just like the human brain. Donald Hebb the first learning theory The Organization of Behavior (1949). When two neurons get excited together the connection weights increase. Frank Rosenblatt the first ANN model with learning capability named perceptron. It was designed and realized as an image recognition machine.
6d3f17fb-0f1b-49f1-8c94-2a67c26758a7	train	future	elementary school	u9	2	group 2	pre test	9	6	0	I do not know	0, 1	For an AND logic gate, if the inputs are '0' and '1', then the output is? For an OR logic gate, if the inputs are '0' and '1', then the output is? <please input your answer>	Logic gates. Logic gates are physical electronic devices every kind of logic gate has the corresponding input and output rules. AND. OR. NOT. It contains three pictures of logic gates.
b94de26c-6bb1-46ce-be9f-766bd533e51e	train	past	elementary school	u9	2	group 2	pre test	2	8	0	True	F	Frank Rosenblatt came up with the first learning theory. <please select the best answer> True or False	Ability to learn. Intelligent machines must be able to learn just like the human brain. Donald Hebb the first learning theory The Organization of Behavior (1949). When two neurons get excited together the connection weights increase. Frank Rosenblatt the first ANN model with learning capability named perceptron. It was designed and realized as an image recognition machine.
3634fd36-e24c-4ee0-b749-9841732cae90	train	future	elementary school	u9	2	group 2	pre test	6	7	0	False	T	McCulloch and Pitts found neurons to be like the basic building block that can be used to build any complex logical circuits. <please select the best answer> True or False	neuron could act as a logic gate. McCulloch and Pitts thought each neuron could act as a logic gate and that it could be combined to form a complex computing system. McCulloch and Pitts. A neuron can receive inputs from other neurons, weighs and sums them up, and decides whether or not to produce an output. It contains three pictures of McCulloch and neurons.
2cffa8ea-14b5-4781-88b7-a00233e01131	train	past	elementary school	u9	2	group 2	pre test	5	18	1	True	T	ANNs of the current state don't have a good generalization. <please select the best answer> True or False	Current state of ANNs. Generalizability. ANNs don’t generalize when they encounter inputs different from those they are trained on. Generalizability: When the AI encounters a new batch of pictures of dogs its performance will be different. It contains a picture of a dog and the neural network.
4d5571de-45a7-44c3-91f4-60b2a6764e38	train	future	elementary school	u9	2	group 2	pre test	7	12	1	True	T	The backpropagation algorithm contributed to the end of the first neural network winter. <please select the best answer> True or False	The second neural networks boom. Several people found ways to train multiple layer neural networks through a technique called backpropagation. ANNs with multiple layers could be trained to yield outputs closer to the desired output values. Backpropagation provides an effective way to change hidden connections to reduce output errors. It contains a picture of the backpropagation.
7b4e57bc-3a66-4ede-9aae-c02c9bab2b4f	train	past	elementary school	u7	2	group 2	pre test	3	10	0	True	F	The first neural networks winter is because of that training ANNs takes a lot of computation and computing power was limited in that era. <please select the best answer> True or False	The first neural networks winter. Rosenblatt could not come up with an effective algorithm for adjusting the weights in the hidden layer neurons. It was easy to adjust the weights to the output there were no effective ways to adjust the weights in hidden layers. It contains a picture of the neural network.
14a51968-5567-4cda-8c7e-aefba438d93f	train	past	elementary school	u7	2	group 2	pre test	4	17	1	False	F	For the current state of ANNs, it is easy to interpret what ANNs are doing. <please select the best answer> True or False	Current state of ANNs. Interpretability. It’s difficult to interpret what ANNs are doing raises safety concerns. Interpretability: AI can recognize pictures of dogs but we don’t know how it operates. It contains a picture of a dog and the neural network.
8a31c16a-94c6-46cf-a78f-6177f2c65259	train	past	elementary school	u7	2	group 2	pre test	1	4	1	True	T	The reticular theory was advocated by physician Camillo Golgi, who invented a groundbreaking method for observing the nervous system. <please select the best answer> True or False	Knows the neural network of brain. The reticular theory: the nervous system was a continuous network. The nervous system transmits signals between different parts of the body. Camillo Golgi invented a groundbreaking method for observing the nervous system. Camillo Golgi (1843-1926). It contains two pictures of Camillo and neurons.
25117d50-9421-4880-8e3a-c075c24943a8	train	future	elementary school	u7	2	group 2	pre test	8	8	0	the input	C	When two neurons get excited together, which one between them is increased? <please select the best answer> A. the input B. the output C. the connection weight	Ability to learn. Intelligent machines must be able to learn just like the human brain. Donald Hebb the first learning theory The Organization of Behavior (1949). When two neurons get excited together the connection weights increase. Frank Rosenblatt the first ANN model with learning capability named perceptron. It was designed and realized as an image recognition machine.
af2241ac-a9d4-4dde-9354-fda84ca7a382	train	future	elementary school	u7	2	group 2	pre test	9	6	1	off on	0, 1	For an AND logic gate, if the inputs are '0' and '1', then the output is? For an OR logic gate, if the inputs are '0' and '1', then the output is? <please input your answer>	Logic gates. Logic gates are physical electronic devices every kind of logic gate has the corresponding input and output rules. AND. OR. NOT. It contains three pictures of logic gates.
6d63a3ec-241f-4390-b760-b95f2af52827	train	past	elementary school	u7	2	group 2	pre test	2	8	0	True	F	Frank Rosenblatt came up with the first learning theory. <please select the best answer> True or False	Ability to learn. Intelligent machines must be able to learn just like the human brain. Donald Hebb the first learning theory The Organization of Behavior (1949). When two neurons get excited together the connection weights increase. Frank Rosenblatt the first ANN model with learning capability named perceptron. It was designed and realized as an image recognition machine.
0ba15789-f6ef-4a56-8330-f9f1822c8e39	train	future	elementary school	u7	2	group 2	pre test	6	7	1	True	T	McCulloch and Pitts found neurons to be like the basic building block that can be used to build any complex logical circuits. <please select the best answer> True or False	neuron could act as a logic gate. McCulloch and Pitts thought each neuron could act as a logic gate and that it could be combined to form a complex computing system. McCulloch and Pitts. A neuron can receive inputs from other neurons, weighs and sums them up, and decides whether or not to produce an output. It contains three pictures of McCulloch and neurons.
c7241ff5-09e2-48ce-b60d-ffb62cfe67b1	train	past	elementary school	u7	2	group 2	pre test	5	18	1	True	T	ANNs of the current state don't have a good generalization. <please select the best answer> True or False	Current state of ANNs. Generalizability. ANNs don’t generalize when they encounter inputs different from those they are trained on. Generalizability: When the AI encounters a new batch of pictures of dogs its performance will be different. It contains a picture of a dog and the neural network.
3f13b4d8-be19-4dde-a149-0997b90d3c29	train	future	elementary school	u7	2	group 2	pre test	7	12	1	True	T	The backpropagation algorithm contributed to the end of the first neural network winter. <please select the best answer> True or False	The second neural networks boom. Several people found ways to train multiple layer neural networks through a technique called backpropagation. ANNs with multiple layers could be trained to yield outputs closer to the desired output values. Backpropagation provides an effective way to change hidden connections to reduce output errors. It contains a picture of the backpropagation.
227ba223-16b2-48bf-863f-c1739bb2bb22	train	past	elementary school	u34	2	group 2	pre test	3	10	0	True	F	The first neural networks winter is because of that training ANNs takes a lot of computation and computing power was limited in that era. <please select the best answer> True or False	The first neural networks winter. Rosenblatt could not come up with an effective algorithm for adjusting the weights in the hidden layer neurons. It was easy to adjust the weights to the output there were no effective ways to adjust the weights in hidden layers. It contains a picture of the neural network.
d727a308-2679-4bec-ad13-636133ab20ca	train	past	elementary school	u34	2	group 2	pre test	4	17	1	False	F	For the current state of ANNs, it is easy to interpret what ANNs are doing. <please select the best answer> True or False	Current state of ANNs. Interpretability. It’s difficult to interpret what ANNs are doing raises safety concerns. Interpretability: AI can recognize pictures of dogs but we don’t know how it operates. It contains a picture of a dog and the neural network.
7abae958-b951-404a-a801-6e08e4ea2d69	train	past	elementary school	u34	2	group 2	pre test	1	4	1	True	T	The reticular theory was advocated by physician Camillo Golgi, who invented a groundbreaking method for observing the nervous system. <please select the best answer> True or False	Knows the neural network of brain. The reticular theory: the nervous system was a continuous network. The nervous system transmits signals between different parts of the body. Camillo Golgi invented a groundbreaking method for observing the nervous system. Camillo Golgi (1843-1926). It contains two pictures of Camillo and neurons.
d8100d45-9621-4861-b340-5184dec5d778	train	future	elementary school	u34	2	group 2	pre test	8	8	0	the output	C	When two neurons get excited together, which one between them is increased? <please select the best answer> A. the input B. the output C. the connection weight	Ability to learn. Intelligent machines must be able to learn just like the human brain. Donald Hebb the first learning theory The Organization of Behavior (1949). When two neurons get excited together the connection weights increase. Frank Rosenblatt the first ANN model with learning capability named perceptron. It was designed and realized as an image recognition machine.
a36a8a7e-9227-40d9-919b-07523f76263d	train	future	elementary school	u34	2	group 2	pre test	9	6	0	nan	0, 1	For an AND logic gate, if the inputs are '0' and '1', then the output is? For an OR logic gate, if the inputs are '0' and '1', then the output is? <please input your answer>	Logic gates. Logic gates are physical electronic devices every kind of logic gate has the corresponding input and output rules. AND. OR. NOT. It contains three pictures of logic gates.
ce15181e-bf9c-4730-87b7-c2ed4f8e023c	train	past	elementary school	u34	2	group 2	pre test	2	8	1	False	F	Frank Rosenblatt came up with the first learning theory. <please select the best answer> True or False	Ability to learn. Intelligent machines must be able to learn just like the human brain. Donald Hebb the first learning theory The Organization of Behavior (1949). When two neurons get excited together the connection weights increase. Frank Rosenblatt the first ANN model with learning capability named perceptron. It was designed and realized as an image recognition machine.
263f7a97-b859-4bdc-b626-217c4271d612	train	future	elementary school	u34	2	group 2	pre test	6	7	1	True	T	McCulloch and Pitts found neurons to be like the basic building block that can be used to build any complex logical circuits. <please select the best answer> True or False	neuron could act as a logic gate. McCulloch and Pitts thought each neuron could act as a logic gate and that it could be combined to form a complex computing system. McCulloch and Pitts. A neuron can receive inputs from other neurons, weighs and sums them up, and decides whether or not to produce an output. It contains three pictures of McCulloch and neurons.
007ba97e-dca3-41b8-9181-8eab882fd7c6	train	past	elementary school	u34	2	group 2	pre test	5	18	0	False	T	ANNs of the current state don't have a good generalization. <please select the best answer> True or False	Current state of ANNs. Generalizability. ANNs don’t generalize when they encounter inputs different from those they are trained on. Generalizability: When the AI encounters a new batch of pictures of dogs its performance will be different. It contains a picture of a dog and the neural network.
4a0e6b8c-962c-4ec9-82c1-2f550df72cb6	train	future	elementary school	u34	2	group 2	pre test	7	12	0	False	T	The backpropagation algorithm contributed to the end of the first neural network winter. <please select the best answer> True or False	The second neural networks boom. Several people found ways to train multiple layer neural networks through a technique called backpropagation. ANNs with multiple layers could be trained to yield outputs closer to the desired output values. Backpropagation provides an effective way to change hidden connections to reduce output errors. It contains a picture of the backpropagation.
6f121ad0-6a29-44e4-b748-951852a1a289	train	past	elementary school	u14	2	group 2	pre test	3	10	0	True	F	The first neural networks winter is because of that training ANNs takes a lot of computation and computing power was limited in that era. <please select the best answer> True or False	The first neural networks winter. Rosenblatt could not come up with an effective algorithm for adjusting the weights in the hidden layer neurons. It was easy to adjust the weights to the output there were no effective ways to adjust the weights in hidden layers. It contains a picture of the neural network.
aa8d80fa-f261-4344-be0b-5da456b1b3cc	train	past	elementary school	u14	2	group 2	pre test	4	17	1	False	F	For the current state of ANNs, it is easy to interpret what ANNs are doing. <please select the best answer> True or False	Current state of ANNs. Interpretability. It’s difficult to interpret what ANNs are doing raises safety concerns. Interpretability: AI can recognize pictures of dogs but we don’t know how it operates. It contains a picture of a dog and the neural network.
7c33c3f2-1f6d-48c5-90f0-af248e47fd6a	train	past	elementary school	u14	2	group 2	pre test	1	4	1	True	T	The reticular theory was advocated by physician Camillo Golgi, who invented a groundbreaking method for observing the nervous system. <please select the best answer> True or False	Knows the neural network of brain. The reticular theory: the nervous system was a continuous network. The nervous system transmits signals between different parts of the body. Camillo Golgi invented a groundbreaking method for observing the nervous system. Camillo Golgi (1843-1926). It contains two pictures of Camillo and neurons.
655e507b-6b04-4c5c-b6cb-be6d3cc6727e	train	future	elementary school	u14	2	group 2	pre test	8	8	0	the output	C	When two neurons get excited together, which one between them is increased? <please select the best answer> A. the input B. the output C. the connection weight	Ability to learn. Intelligent machines must be able to learn just like the human brain. Donald Hebb the first learning theory The Organization of Behavior (1949). When two neurons get excited together the connection weights increase. Frank Rosenblatt the first ANN model with learning capability named perceptron. It was designed and realized as an image recognition machine.
b2d5a6f7-7d04-437b-94ce-13a530c8268b	train	future	elementary school	u14	2	group 2	pre test	9	6	0	1	0, 1	For an AND logic gate, if the inputs are '0' and '1', then the output is? For an OR logic gate, if the inputs are '0' and '1', then the output is? <please input your answer>	Logic gates. Logic gates are physical electronic devices every kind of logic gate has the corresponding input and output rules. AND. OR. NOT. It contains three pictures of logic gates.
5cdde85f-e336-4f5f-b6ae-f313d3b981b6	train	past	elementary school	u14	2	group 2	pre test	2	8	1	False	F	Frank Rosenblatt came up with the first learning theory. <please select the best answer> True or False	Ability to learn. Intelligent machines must be able to learn just like the human brain. Donald Hebb the first learning theory The Organization of Behavior (1949). When two neurons get excited together the connection weights increase. Frank Rosenblatt the first ANN model with learning capability named perceptron. It was designed and realized as an image recognition machine.
e17a3a1f-8238-4c7f-a1ad-a8168ab11b1a	train	future	elementary school	u14	2	group 2	pre test	6	7	0	False	T	McCulloch and Pitts found neurons to be like the basic building block that can be used to build any complex logical circuits. <please select the best answer> True or False	neuron could act as a logic gate. McCulloch and Pitts thought each neuron could act as a logic gate and that it could be combined to form a complex computing system. McCulloch and Pitts. A neuron can receive inputs from other neurons, weighs and sums them up, and decides whether or not to produce an output. It contains three pictures of McCulloch and neurons.
c3b7356b-2d52-4cf1-86bd-fe0526d8831d	train	past	elementary school	u14	2	group 2	pre test	5	18	1	True	T	ANNs of the current state don't have a good generalization. <please select the best answer> True or False	Current state of ANNs. Generalizability. ANNs don’t generalize when they encounter inputs different from those they are trained on. Generalizability: When the AI encounters a new batch of pictures of dogs its performance will be different. It contains a picture of a dog and the neural network.
33ded39b-9ae0-44c4-a9f9-fde80a54bcc4	train	future	elementary school	u14	2	group 2	pre test	7	12	0	False	T	The backpropagation algorithm contributed to the end of the first neural network winter. <please select the best answer> True or False	The second neural networks boom. Several people found ways to train multiple layer neural networks through a technique called backpropagation. ANNs with multiple layers could be trained to yield outputs closer to the desired output values. Backpropagation provides an effective way to change hidden connections to reduce output errors. It contains a picture of the backpropagation.
5c8e7f8c-0a48-491a-863c-42e8503e9afc	train	past	elementary school	u27	2	group 2	pre test	3	10	0	True	F	The first neural networks winter is because of that training ANNs takes a lot of computation and computing power was limited in that era. <please select the best answer> True or False	The first neural networks winter. Rosenblatt could not come up with an effective algorithm for adjusting the weights in the hidden layer neurons. It was easy to adjust the weights to the output there were no effective ways to adjust the weights in hidden layers. It contains a picture of the neural network.
09074bb0-a937-490c-801a-62759daf5690	train	past	elementary school	u27	2	group 2	pre test	4	17	1	False	F	For the current state of ANNs, it is easy to interpret what ANNs are doing. <please select the best answer> True or False	Current state of ANNs. Interpretability. It’s difficult to interpret what ANNs are doing raises safety concerns. Interpretability: AI can recognize pictures of dogs but we don’t know how it operates. It contains a picture of a dog and the neural network.
36e90e90-30e7-4f46-b094-442f5da46aae	train	past	elementary school	u27	2	group 2	pre test	1	4	0	False	T	The reticular theory was advocated by physician Camillo Golgi, who invented a groundbreaking method for observing the nervous system. <please select the best answer> True or False	Knows the neural network of brain. The reticular theory: the nervous system was a continuous network. The nervous system transmits signals between different parts of the body. Camillo Golgi invented a groundbreaking method for observing the nervous system. Camillo Golgi (1843-1926). It contains two pictures of Camillo and neurons.
33c4a5d5-b0d1-4517-90de-b1946c10c45e	train	future	elementary school	u27	2	group 2	pre test	8	8	1	the connection weight	C	When two neurons get excited together, which one between them is increased? <please select the best answer> A. the input B. the output C. the connection weight	Ability to learn. Intelligent machines must be able to learn just like the human brain. Donald Hebb the first learning theory The Organization of Behavior (1949). When two neurons get excited together the connection weights increase. Frank Rosenblatt the first ANN model with learning capability named perceptron. It was designed and realized as an image recognition machine.
5878268a-e031-47ec-8041-4f73e360191e	train	future	elementary school	u27	2	group 2	pre test	9	6	0	0	0, 1	For an AND logic gate, if the inputs are '0' and '1', then the output is? For an OR logic gate, if the inputs are '0' and '1', then the output is? <please input your answer>	Logic gates. Logic gates are physical electronic devices every kind of logic gate has the corresponding input and output rules. AND. OR. NOT. It contains three pictures of logic gates.
0151baed-09e9-49c2-ab8e-50b9e18c50f4	train	past	elementary school	u27	2	group 2	pre test	2	8	1	False	F	Frank Rosenblatt came up with the first learning theory. <please select the best answer> True or False	Ability to learn. Intelligent machines must be able to learn just like the human brain. Donald Hebb the first learning theory The Organization of Behavior (1949). When two neurons get excited together the connection weights increase. Frank Rosenblatt the first ANN model with learning capability named perceptron. It was designed and realized as an image recognition machine.
84296c47-dae5-4d1c-8939-7fc83776028d	train	future	elementary school	u27	2	group 2	pre test	6	7	0	False	T	McCulloch and Pitts found neurons to be like the basic building block that can be used to build any complex logical circuits. <please select the best answer> True or False	neuron could act as a logic gate. McCulloch and Pitts thought each neuron could act as a logic gate and that it could be combined to form a complex computing system. McCulloch and Pitts. A neuron can receive inputs from other neurons, weighs and sums them up, and decides whether or not to produce an output. It contains three pictures of McCulloch and neurons.
b5a76e29-a7ac-430a-a405-ce19dd7cd58c	train	past	elementary school	u27	2	group 2	pre test	5	18	0	False	T	ANNs of the current state don't have a good generalization. <please select the best answer> True or False	Current state of ANNs. Generalizability. ANNs don’t generalize when they encounter inputs different from those they are trained on. Generalizability: When the AI encounters a new batch of pictures of dogs its performance will be different. It contains a picture of a dog and the neural network.
8151d39f-f1ce-405d-8e6c-ed3d7f9b6678	train	future	elementary school	u27	2	group 2	pre test	7	12	1	True	T	The backpropagation algorithm contributed to the end of the first neural network winter. <please select the best answer> True or False	The second neural networks boom. Several people found ways to train multiple layer neural networks through a technique called backpropagation. ANNs with multiple layers could be trained to yield outputs closer to the desired output values. Backpropagation provides an effective way to change hidden connections to reduce output errors. It contains a picture of the backpropagation.
81afb293-9264-428d-8ad5-715470d98029	test	past	elementary school	u5	2	group 2	pre test	3	10	0	True	F	The first neural networks winter is because of that training ANNs takes a lot of computation and computing power was limited in that era. <please select the best answer> True or False	The first neural networks winter. Rosenblatt could not come up with an effective algorithm for adjusting the weights in the hidden layer neurons. It was easy to adjust the weights to the output there were no effective ways to adjust the weights in hidden layers. It contains a picture of the neural network.
0fd3371f-17da-40cf-baee-416bae9e45cb	test	past	elementary school	u5	2	group 2	pre test	4	17	0	True	F	For the current state of ANNs, it is easy to interpret what ANNs are doing. <please select the best answer> True or False	Current state of ANNs. Interpretability. It’s difficult to interpret what ANNs are doing raises safety concerns. Interpretability: AI can recognize pictures of dogs but we don’t know how it operates. It contains a picture of a dog and the neural network.
8b072716-633d-4ba3-9140-c3d667f8d977	test	past	elementary school	u5	2	group 2	pre test	1	4	0	False	T	The reticular theory was advocated by physician Camillo Golgi, who invented a groundbreaking method for observing the nervous system. <please select the best answer> True or False	Knows the neural network of brain. The reticular theory: the nervous system was a continuous network. The nervous system transmits signals between different parts of the body. Camillo Golgi invented a groundbreaking method for observing the nervous system. Camillo Golgi (1843-1926). It contains two pictures of Camillo and neurons.
cc676402-f1d0-4baa-b909-5e291f10d3e4	test	future	elementary school	u5	2	group 2	pre test	8	8	0	the output	C	When two neurons get excited together, which one between them is increased? <please select the best answer> A. the input B. the output C. the connection weight	Ability to learn. Intelligent machines must be able to learn just like the human brain. Donald Hebb the first learning theory The Organization of Behavior (1949). When two neurons get excited together the connection weights increase. Frank Rosenblatt the first ANN model with learning capability named perceptron. It was designed and realized as an image recognition machine.
3442adce-d2f8-41ec-9008-eba2513f8e55	test	future	elementary school	u5	2	group 2	pre test	9	6	0	1	0, 1	For an AND logic gate, if the inputs are '0' and '1', then the output is? For an OR logic gate, if the inputs are '0' and '1', then the output is? <please input your answer>	Logic gates. Logic gates are physical electronic devices every kind of logic gate has the corresponding input and output rules. AND. OR. NOT. It contains three pictures of logic gates.
ec7b6200-fafd-483b-8ae2-25daec3e090f	test	past	elementary school	u5	2	group 2	pre test	2	8	1	False	F	Frank Rosenblatt came up with the first learning theory. <please select the best answer> True or False	Ability to learn. Intelligent machines must be able to learn just like the human brain. Donald Hebb the first learning theory The Organization of Behavior (1949). When two neurons get excited together the connection weights increase. Frank Rosenblatt the first ANN model with learning capability named perceptron. It was designed and realized as an image recognition machine.
fd043387-2e10-44ed-a21a-90469915b638	test	future	elementary school	u5	2	group 2	pre test	6	7	0	False	T	McCulloch and Pitts found neurons to be like the basic building block that can be used to build any complex logical circuits. <please select the best answer> True or False	neuron could act as a logic gate. McCulloch and Pitts thought each neuron could act as a logic gate and that it could be combined to form a complex computing system. McCulloch and Pitts. A neuron can receive inputs from other neurons, weighs and sums them up, and decides whether or not to produce an output. It contains three pictures of McCulloch and neurons.
0bf02aa1-5687-472c-a04f-ec12ab9e5441	test	past	elementary school	u5	2	group 2	pre test	5	18	1	True	T	ANNs of the current state don't have a good generalization. <please select the best answer> True or False	Current state of ANNs. Generalizability. ANNs don’t generalize when they encounter inputs different from those they are trained on. Generalizability: When the AI encounters a new batch of pictures of dogs its performance will be different. It contains a picture of a dog and the neural network.
e2894a26-d47a-4ed8-bf23-4b9d93a9cc2f	test	future	elementary school	u5	2	group 2	pre test	7	12	1	True	T	The backpropagation algorithm contributed to the end of the first neural network winter. <please select the best answer> True or False	The second neural networks boom. Several people found ways to train multiple layer neural networks through a technique called backpropagation. ANNs with multiple layers could be trained to yield outputs closer to the desired output values. Backpropagation provides an effective way to change hidden connections to reduce output errors. It contains a picture of the backpropagation.
9d99def5-6275-4b73-9953-f879a00f4f89	train	past	elementary school	u8	2	group 2	pre test	3	10	0	True	F	The first neural networks winter is because of that training ANNs takes a lot of computation and computing power was limited in that era. <please select the best answer> True or False	The first neural networks winter. Rosenblatt could not come up with an effective algorithm for adjusting the weights in the hidden layer neurons. It was easy to adjust the weights to the output there were no effective ways to adjust the weights in hidden layers. It contains a picture of the neural network.
b48aae1a-10bd-4e98-b5c1-9ded57949ca8	train	past	elementary school	u8	2	group 2	pre test	4	17	1	False	F	For the current state of ANNs, it is easy to interpret what ANNs are doing. <please select the best answer> True or False	Current state of ANNs. Interpretability. It’s difficult to interpret what ANNs are doing raises safety concerns. Interpretability: AI can recognize pictures of dogs but we don’t know how it operates. It contains a picture of a dog and the neural network.
eb6879f3-e51e-4dee-8d58-dd0dde310a1d	train	past	elementary school	u8	2	group 2	pre test	1	4	1	True	T	The reticular theory was advocated by physician Camillo Golgi, who invented a groundbreaking method for observing the nervous system. <please select the best answer> True or False	Knows the neural network of brain. The reticular theory: the nervous system was a continuous network. The nervous system transmits signals between different parts of the body. Camillo Golgi invented a groundbreaking method for observing the nervous system. Camillo Golgi (1843-1926). It contains two pictures of Camillo and neurons.
7b90c2ec-b8cf-498f-a505-16b0ed791a30	train	future	elementary school	u8	2	group 2	pre test	8	8	0	the output	C	When two neurons get excited together, which one between them is increased? <please select the best answer> A. the input B. the output C. the connection weight	Ability to learn. Intelligent machines must be able to learn just like the human brain. Donald Hebb the first learning theory The Organization of Behavior (1949). When two neurons get excited together the connection weights increase. Frank Rosenblatt the first ANN model with learning capability named perceptron. It was designed and realized as an image recognition machine.
1d101915-8c6f-4458-94b3-d2b7b82690ca	train	future	elementary school	u8	2	group 2	pre test	9	6	0	1	0, 1	For an AND logic gate, if the inputs are '0' and '1', then the output is? For an OR logic gate, if the inputs are '0' and '1', then the output is? <please input your answer>	Logic gates. Logic gates are physical electronic devices every kind of logic gate has the corresponding input and output rules. AND. OR. NOT. It contains three pictures of logic gates.
75080cc7-b8f9-406a-9eea-ac06731a52a8	train	past	elementary school	u8	2	group 2	pre test	2	8	0	True	F	Frank Rosenblatt came up with the first learning theory. <please select the best answer> True or False	Ability to learn. Intelligent machines must be able to learn just like the human brain. Donald Hebb the first learning theory The Organization of Behavior (1949). When two neurons get excited together the connection weights increase. Frank Rosenblatt the first ANN model with learning capability named perceptron. It was designed and realized as an image recognition machine.
58c60f04-541f-47bd-bf7c-8bc42cf755d1	train	future	elementary school	u8	2	group 2	pre test	6	7	1	True	T	McCulloch and Pitts found neurons to be like the basic building block that can be used to build any complex logical circuits. <please select the best answer> True or False	neuron could act as a logic gate. McCulloch and Pitts thought each neuron could act as a logic gate and that it could be combined to form a complex computing system. McCulloch and Pitts. A neuron can receive inputs from other neurons, weighs and sums them up, and decides whether or not to produce an output. It contains three pictures of McCulloch and neurons.
a485fcb2-79f4-443d-9b1c-f84327a63e17	train	past	elementary school	u8	2	group 2	pre test	5	18	1	True	T	ANNs of the current state don't have a good generalization. <please select the best answer> True or False	Current state of ANNs. Generalizability. ANNs don’t generalize when they encounter inputs different from those they are trained on. Generalizability: When the AI encounters a new batch of pictures of dogs its performance will be different. It contains a picture of a dog and the neural network.
8b87d7ee-af62-4663-8ef8-130dbae9c620	train	future	elementary school	u8	2	group 2	pre test	7	12	1	True	T	The backpropagation algorithm contributed to the end of the first neural network winter. <please select the best answer> True or False	The second neural networks boom. Several people found ways to train multiple layer neural networks through a technique called backpropagation. ANNs with multiple layers could be trained to yield outputs closer to the desired output values. Backpropagation provides an effective way to change hidden connections to reduce output errors. It contains a picture of the backpropagation.
